Name;Art;Longitude;Latitude;Link
Kloster der Heiligen Noiona;Sonstige_Sakralbauwerk;2.964965054088276;27.71653482603949;
Kloster Rabennest;Sonstige_Sakralbauwerk;3.568341938006103;27.31525755965892;
Kultistenlager;Sonstige_Privathaus-X;0.6067747644857002;26.4603553815863;
Landgasthof Zum Königsaar;Sonstige_Gaststaette;2.739705009106992;26.66050455657827;
Mamorbrüche von Selaque;Sonstige_Werkstaette-X;3.356524445943876;27.74199791466991;Marmorbrüche von Kaiserlich Selaque
Monumentalpalast des Pyrdracorkultes;Sonstige_Sakralbauwerk;2.486947685577112;26.27990941416843;
Silberminen von Kaiserlich Molay;Sonstige_Werkstaette-X;2.104072474341843;28.18283948691316;
Tolshidur;Sonstige_Ruine;1.414764712449734;27.70835576513749;
Verlassenes Dorf;Dorf-X;2.82204596007239;26.62992850803458;
Yaquirquell;Sonstige_Ruine;3.18632068117918;28.24816346569295;
Zollfeste Valquirbrück;Festung;2.565263568812073;27.20487143475766;
Las Ramiras;Sonstige_Werkstaette-X;3.05660949821463;27.0876274246718;
Gräfliche Alaunmine;Sonstige_Werkstaette-X;1.50522886227499;27.6363420482666;Alaunmine
Korgraxon;Dorf-X;3.15242302179299;26.8347883334076;
Fähre über den Creval;Dorf-X;2.42184490450798;27.7251047079657;
Keshal Taref;Sonstige_Sakralbauwerk;8.060591;27.197256;
Kloster Nassori;Sonstige_Sakralbauwerk-X;7.748180172265727;27.17340171937259;
Kloster Sidi Parinor;Sonstige_Sakralbauwerk_Karte-X;6.14976014301255;27.27093629012837;
Kloster Tarf'El'Hazaqur Mor;Sonstige_Sakralbauwerk-X;4.765806647478498;28.87177071384486;Tarf El'Hazaqur Mor
Piratennest;Sonstige_Privathaus-X;7.95627675393279;26.1519849361199;
Drakonia;Festung;3.988718;27.565875;
Aranische Zollfeste;Festung-X;5.813932850622761;28.32898003243683;
Bergkloster (Rahja);Sonstige_Sakralbauwerk-X;4.31456377317928;26.559106866642;
Kun'thar'Gil;Sonstige_Werkstaette-X;4.56008145612727;28.5710190188592;
Agapyrs Hort;Sonstige_Privathaus;4.74572015806034;28.423081252694;
Korenas Hütte;Sonstige_Privathaus-X;6.26117391638779;26.465119734043;
Yassas Hütte;Sonstige_Privathaus-X;7.1055305929221;26.540433505909;
Randjahares Haus;Sonstige_Privathaus-X;7.82752605413248;27.451609525972;
Burg Korswandt;Festung;10.121786;34.510022;
Festung Elekoje;Festung-X;10.887788;35.435312;
Kloster des Ordens vom Heiligen Hüter;Sonstige_Sakralbauwerk-X;10.585625;36.616270;
Stadt der Toten;Sonstige_Sakralbauwerk;9.957645;36.727700;
Gasthaus Ochs und Eiche;Sonstige_Gaststaette;12.190607162722;36.91899974982823;
Gasthaus Zur Uel;Sonstige_Gaststaette;12.190607162722;36.91899974982823;
Wolfskopffeste;Festung-X;10.517423;36.502196;
Milzenis Höhle;Sonstige_Privathaus;8.615905;35.483949;
Pilkamm;Sonstige_Ruine;10.823617;34.001401;
Schloss Hummergarben;Sonstige_Ruine-X;9.65301114056464;33.12493886730064;
Gut Nuppenkehmen;Sonstige_Privathaus-X;8.39641310166556;36.4906035362132;
Notmärker Mine;Sonstige_Werkstaette-X;12.5595132561291;37.1104731433532;
Schloss Ilmenstein;Festung_Karte;9.389659;36.263153;
Biannalwaar;Sonstige_Ruine-X;7.59243784145319;35.35459193911953;
Gut Rikoslajew;Sonstige_Privathaus-X;11.9243481619157;36.0879990310207;
Kloster Wolfskopf;Sonstige_Sakralbauwerk;5.640101;30.212819;
Boronia;Festung;5.391310;31.031702;
Boronia;Sonstige_Ruine;5.391310;31.031702;
Burg Rabenstein;Festung-X;5.391310;30.031702;Boronia
Burg Mersingen;Festung;5.583974;30.639981;
Burg Madaleth;Festung;5.156337;31.577337;
Burg Gryffenstein;Festung-X;5.774821;31.057876;
Burg Lauben;Festung;3.649474;31.463260;
Burg Rabenmund;Festung;4.376365;31.069405;
Burg Rappenstein;Festung-X;5.101216;31.715637;
Gut Wolfeck;Sonstige_Privathaus-X;4.979510;29.877192;
Gut Siebenstecken;Sonstige_Privathaus-X;5.761114;30.625388;
Kloster Alweranskuppen;Sonstige_Sakralbauwerk;5.362098;31.227697;
Burg Laubensee;Festung-X;3.841516;31.547744;
Zollfeste Grassing;Festung-X;4.647857;30.255074;
Burg Travinianshall;Festung-X;4.817643;30.400898;
Kloster Efferdsang;Sonstige_Sakralbauwerk-X;5.283563;29.894306;
Sancta Boronia;Sonstige_Sakralbauwerk;5.750020;30.651063;
Skorpionmine;Sonstige_Werkstaette-X;5.680181;30.437696;
Weggasthaus Zum lachenden Söldner;Sonstige_Gaststaette-X;4.729931;30.896348;
Herberge Borallo Bullenwürger;Sonstige_Gaststaette-X;5.781987;30.639196;
Wegstation Zum Roten Bullen;Sonstige_Gaststaette-X;5.353939;30.719207;
Turm Grenzwacht;Festung;5.645327;31.258034;
Reichsabtei Sankt Praiodan;Sonstige_Sakralbauwerk;3.879674;30.784785;
Fährstation;Dorf;4.82356992345964;30.3968227997358;
Auraleth;Festung_Karte;4.005855;31.017730;
Feste Hohenstein;Festung;5.000371;29.809039;
Burg Devendoch;Festung-X;5.76114581272134;30.5931765621006;
Zsahh-Kloster;Sonstige_Sakralbauwerk-X;4.0929962773962;20.4267037262724;
Burg Geyersruh;Festung;6.609338852814039;28.45598899009278;
Burg Vellburg;Festung;6.153381786124319;29.3402954029185;
Waldburg;Festung-X;5.175398250368513;28.12434257245144;Sieben Waisen
Baronsfleck;Festung-X;6.087812682391292;28.33581787560031;Sieben Waisen
Mittelreichische Grenzfeste;Festung-X;5.481960981450012;28.32320724773819;Sieben Waisen
Mittelreichische Grenzfeste;Festung-X;6.349715698967097;28.36590986765712;Sieben Waisen
Mittelreichische Grenzfeste;Festung-X;5.924634014267127;28.37893244909317;Sieben Waisen
Burg Barbenwehr;Festung-X;5.689898353879865;28.25713698661077;Sieben Waisen
Raschia'Hal;Sonstige_Sakralbauwerk-X;6.072763527717882;28.78563385799545;
Burg Efferdsblick;Festung-X;6.674909588465985;28.30220173038398;Sieben Waisen
Arveburg;Festung-X;7.073389017670751;29.3376010856924;
Burg Leuenfels;Festung-X;7.022307632718579;29.32050860121428;Leuenfels
Burg Perlenblick;Festung-X;6.410880630741161;29.0632483135545;
Kloster der Heiligen Noiona am Nebelkopf;Sonstige_Sakralbauwerk-X;6.41986314857663;29.3752625112849;
Goldenstein;Festung;4.107230;29.661597;
Burg Breitenhain;Festung-X;2.025269;30.265054;
Alarasruh;Festung_Karte;4.48223296821985;28.767372781224;
Kloster Marano;Sonstige_Sakralbauwerk-X;2.925876;29.400347;
Festung Feidewald;Festung;4.031484;30.002825;
Schloß Lilienmoor;Festung-X;3.402886;30.323274;
Feste Neu-Sieghelmsstein;Festung-X;3.403846;29.548338;
Kaiserpfalz Reichsgau;Festung-X;4.224612;30.522370;
Burg Scharfenstein;Festung-X;2.094574;29.845443;Scharfenstein
Burg Osenbrück;Festung;3.096284;30.649825;
Burg Dreistein;Festung;3.858433;31.773585;
Burg Ulmenhain;Festung;2.831846;30.662230;
Schloß Mühlingen;Festung-X;3.880191;29.990363;
Burg Zwingzahn;Festung;4.172699;30.482648;
Burg Ebenhain;Festung-X;4.598869;30.220114;
Schloß Neu-Sighelmsstein;Festung-X;3.175980;29.528417;
Burg Ritzewull;Festung-X;4.702312;29.298847;
Burg Natterndorn;Festung-X;4.392002;29.814752;
Burg Orbetreu;Festung-X;4.047238;30.102645;
Burg Ox;Festung-X;5.238938;29.540139;
Schloss Morgenfels;Festung-X;3.741694;29.646029;
Burg Freudenstein;Festung-X;4.278005;29.439166;
Burg Trollhammer;Festung-X;3.238832;29.239481;
Schloß Uilstein;Festung-X;3.586718;29.691880;
Burg Rudes Schild;Festung;3.525121;29.953884;Burg Rudes Schild (Garetien)
Cellas Spukschlösschen;Festung-X;3.918613;29.716931;
Tal der Kaiser;Sonstige_Sakralbauwerk-X;3.616575;29.010258;
Tempel der funkelnden Wasser;Sonstige_Sakralbauwerk-X;2.801896;28.891111;
Schloss Ochsenblut;Festung-X;3.710722;29.866561;
Attelhof;Sonstige_Werkstaette;4.242976;30.657428;
Okdrâgosch;Festung-X;6.1773351670189;29.501682056917;
Schlund;Sonstige_Sakralbauwerk;4.64092411664651;29.1600803059536;
Burg Aulebein;Festung-X;3.61352177153822;29.1627183894424;
Falkians Hof;Sonstige_Privathaus-X;3.69137217568346;30.0184262926431;
Bregeler Mühle;Sonstige_Werkstaette-X;3.72430807441352;29.6687552089798;
Jedwinias Hütte;Sonstige_Privathaus-X;3.57459752758451;29.5903930225383;
Baustelle der Sankta-Reshmina-Brücke;Sonstige_Werkstaette-X;6.32404962499827;29.006762984655;
Fährstation Wehrheim;Sonstige_Gaststaette-X;3.96723655647803;30.9240192027975;
Burg Grafenfels;Festung-X;3.2841627842376;28.9502259616778;
Kloster unsrer Herrin Rondra zum Raschtulswall;Sonstige_Sakralbauwerk-X;4.21874577837936;28.3691823132055;
Gippelstein;Festung-X;2.84701358291133;28.7969086403792;
Karawanserei Adamant von Awalkim;Sonstige_Gaststaette-X;7.18677056021844;24.7995303128943;
Gehöft der Kinder Peraines;Sonstige_Privathaus-X;7.09355070874511;24.6256602890219;
Grabmal an der Pforte der Toten;Sonstige_Sakralbauwerk;6.01482490650969;24.93241290506592;
Borbarads Schwarze Feste;Festung;6.205928888357115;25.02419379105317;
Borbarads Schwarze Feste;Sonstige_Ruine;6.205928888357115;25.02419379105317;
Zhamorrah;Metropole;5.517462374477837;25.20730073287906;
Zhamorrah;Sonstige_Ruine;5.517462374477837;25.20730073287906;
Ibn Khorins Schmugglerposten;Sonstige_Handelsstaette-X;7.51313537490723;25.071197847125;
Liscoms Turm;Sonstige_Privathaus;6.197127806027911;24.92296529475565;
Mindorit-Mine;Sonstige_Werkstaette;6.103251300143249;24.96243267741202;
Kloster Arras de Mott;Sonstige_Sakralbauwerk;2.122058;32.400742;
Gut Erlental;Sonstige_Privathaus-X;2.323458;32.010128;
Gut Nebelstein;Sonstige_Privathaus;1.925029;32.115298;
Rabenhorst;Sonstige_Sakralbauwerk;.801595104766702;31.4542640204346;
Gut Pilzhain;Sonstige_Privathaus-X;2.312727;31.355622;
Zollkastell Aldecshofen;Festung-X;.690589;31.273005;
Wolfsversteck;Dorf-X;2.253774;32.054641;
Gut Rothenwald;Sonstige_Privathaus-X;2.217251;31.272867;
Kloster der vier Schwestern;Sonstige_Sakralbauwerk;2.83503753120997;31.5268880147339;
Wehrturm Dohlentrutz;Festung-X;2.462790;32.208995;
Gut Boronshof/Roter Schild;Sonstige_Gaststaette;2.82006666815085;31.9599422029631;
Zollhaus Helbrache;Festung-X;3.474121;32.134096;
Einsiedlerhöhle;Sonstige_Privathaus-X;2.367274;32.267654;
Zollstadtion am Markenstieg;Festung-X;2.76018321591438;31.8496613227308;
Kloster Perainefreid;Sonstige_Sakralbauwerk;2.07411974228369;31.0799746075848;
Burg Finster;Festung;2.55957365092218;32.5785910432906;
Gut Schwertsleyda;Sonstige_Privathaus;2.41585336555464;32.5759012657239;
Silbermine bei Schwertsleyda;Sonstige_Werkstaette;2.40088250249552;32.5947297086904;
Holzfällerhütte;Sonstige_Privathaus-X;2.08908932785094;31.9922195337628;
Derbans Kate;Dorf-X;1.99327580427257;31.4381253550348;
Wirtshaus Zum Feisten Fuhrknecht;Sonstige_Gaststaette-X;2.91288601911739;34.5742611419523;
Theriak-Förderstelle;Sonstige_Werkstaette-X;8.42636185398912;42.2759219823305;
Yetilager;Dorf-X;5.295058;42.823373;
Steinhav;Sonstige_Werkstaette-X;7.313592;41.024560;
Wirtshaus Bei Travide;Sonstige_Gaststaette-X;3.21829162552342;34.4505313738868;
Waldbauernhof;Sonstige_Privathaus-X;4.2816208482439;34.5481738020117;
Kysira;Dorf-X;5.18286872064068;37.7004999484069;
Domizil des Schirr'Zach;Sonstige_Privathaus-X;8.18982221765504;41.5658207047373;
Darions Grotte;Sonstige_Privathaus-X;7.44426621110559;35.7159475970206;
Herzögliche Kupferminen;Sonstige_Werkstaette-X;11.9602820657332;39.4088673402328;
Kloster am Rabenpass;Sonstige_Sakralbauwerk-X;7.17778484865327;36.82951550961;
Eicherei;Sonstige_Werkstaette-X;10.5829626642943;39.0726451444026;
Eislager;Sonstige_Werkstaette-X;10.3729700809598;38.280526384842;
Kaiser-Gerbald-Fort;Festung-X;6.194784;39.480586;
Kharrtak;Festung-X;7.363061;40.183238;
Ulvard;Festung-X;8.17784680469962;39.9900628494026;
Gallotep;Festung-X;8.33054960790263;40.0761357315351;
Vaskhall;Festung-X;7.9233421326946;40.1084130623348;
Gut Kleinau;Sonstige_Privathaus-X;-1.482533;26.354858;
Kupfermine in den Goldfelsen;Sonstige_Werkstaette;-.118973;25.986473;
Kloster und Dorf;Sonstige_Sakralbauwerk-X;-.434047;24.666657;
Kloster Grünenwies;Sonstige_Sakralbauwerk-X;-1.757414;25.517248;
Feste Talorstein;Festung;.426525;23.456252;
Schloß Alveranienshof;Festung;-.457686;25.624321;
Drachenschloß;Festung;-.378785;26.083059;
Burg Leomarensteyn;Festung;-0.016243;25.919051;
Naumstein;Festung;-.489471;25.797605;
Feste Götzenzwinge;Festung;.593154;23.453254;
Talante;Festung-X;-1.103491;25.772505;
Arreth;Festung;-.510538;25.647783;
Palazzo Alentino;Festung-X;-.726005;25.605363;
Feste Ravensgard;Festung;.234510;24.548911;
Zollfeste (LF1);Festung-X;-.502826;24.230315;
Eskenderun;Festung;-.199459;23.418310;
Phecanostein;Festung-X;-1.061010;26.641334;
Festung Cusimora;Festung-X;-.203951;26.663654;
Feste Eternenwacht;Festung;.262495;24.357682;
Feste Mythramont;Festung;.244581;24.263670;
Feste Güldenhang;Festung;.099732;24.444616;
Gut Montalto;Sonstige_Privathaus;-1.400410;25.418693;
Abbadom;Sonstige_Sakralbauwerk;-.22879310925621;23.7273262758417;
Kupfermine in den Goldfelsen;Sonstige_Werkstaette;-.107987;26.031138;
Manufaktur;Sonstige_Werkstaette-X;-.585100;24.470427;
Kloster Santa Noiona della Quiescosa;Sonstige_Sakralbauwerk;.137119;25.699397;Santa Noiona della Quiescosa
Kupfermine am Tikal;Sonstige_Werkstaette;-.163241;25.979770;
Rondrisfels;Sonstige_Sakralbauwerk-X;-1.229246;25.653112;
Hesindeakademie;Sonstige_Sakralbauwerk-X;-.376036;24.607132;
Mine in den Goldfelsen;Sonstige_Werkstaette;-.090592;25.750485;
Burg Arondriella;Festung-X;-1.408893;24.856196;
Goldmine in den Goldfelsen;Sonstige_Werkstaette;0.030786;25.686951;
Mantrash'Mor;Sonstige_Sakralbauwerk;-.138360;26.465153;
Mine in den Goldfelsen;Sonstige_Werkstaette;-.146018;25.944022;
Goldmine am Sikram;Sonstige_Werkstaette;-0.064682;25.685708;
Zwinburg Therkabas;Festung;.473441;23.488679;
Mine in den Goldfelsen;Sonstige_Werkstaette;-.212320;25.766773;
Gut Nuvolo;Sonstige_Privathaus-X;-1.005288;25.587365;
Zollkastell Therengarshöh;Festung-X;-.227736;26.489820;
Wirtsthaus Zum Stachel;Sonstige_Gaststaette-X;-.940094;25.861966;
Yaquirofest;Sonstige_Privathaus-X;-1.588402;25.294507;
Santa Thalionmel;Dorf;-.199539;23.578173;
Landgasthof Zum gebrochenen Hof;Sonstige_Gaststaette-X;-.607741;24.679245;
Observatorium in den Goldfelsen;Sonstige_Sakralbauwerk-X;-.013961;25.406057;
Wirtshaus Zum Lustigen Holzfäller;Sonstige_Gaststaette-X;-1.710119;25.699395;
Torre da Harodia;Festung;-.330266;23.433642;
Torre de Chababia;Festung;-.294718;23.444989;
Gasthof Zur weißen Bache;Sonstige_Gaststaette-X;-.631964;24.778784;
Landhaus Gilindor;Sonstige_Privathaus-X;-1.704931;25.566730;
Borgards Klause;Dorf-X;1.402179;22.588602;
Shafirs Hort;Dorf;.4266664244661904;24.331231;
Parsek;Kleinstadt;-.610645;24.636373;
Parsek;Sonstige_Ruine;-.610645;24.636373;
Sangreal;Festung-X;-1.634847;25.510103;
Akademie zu Ehren Anshag von Glodenhofs;Festung-X;-.960719;25.199171;Akademie_zu_Ehren_Anshag_von_Glodenhofs
Kloster Varsincero;Sonstige_Sakralbauwerk-X;-.271342;24.963483;
Altenarenkis;Festung-X;-.503116;24.278462;
Festung des Sternenrings#1;Festung;-.560347;25.629463;
Festung des Sternenrings#2;Festung;-.596017;25.633279;
Festung des Sternenrings#3;Festung;-.611508;25.594944;
Festung des Sternenrings#4;Festung;-.601018;25.564014;
Festung des Sternenrings#5;Festung;-.581338;25.558289;
Festung des Sternenrings#6;Festung;-.503792;25.576303;
Festung des Sternenrings#7;Festung;-.530541;25.601971;
Festung des Sternenrings#8;Festung;-.525193;25.623492;
Feste Castrovelli;Festung-X;-.547997;25.548416;
Feste Gugellabrück;Festung-X;-.226820;26.510683;
Feste Arxona;Festung-X;-1.758917;25.544349;
Burg Trigon;Festung-X;-.208837;24.746509;
Marbidenkloster;Sonstige_Sakralbauwerk-X;-.969535;25.149673;
Burg Gorbaleth;Festung-X;-.654154;25.036392;
Topasmine;Sonstige_Werkstaette-X;.115537;24.488116;
Burg Durindal;Festung-X;-1.063354;26.553081;
Rittergut (von Malur);Sonstige_Privathaus-X;-.869166;24.608665;
Boronanger von Kuslik;Sonstige_Sakralbauwerk-X;-1.551633;25.220414;
Landgasthof;Sonstige_Gaststaette-X;-.594082167898713;24.5961244298667;
Karawanserei Ain Turamesh;Sonstige_Gaststaette;5.22478969218997;23.758638088682;
Karawanserei Ain-es-Sobek;Sonstige_Gaststaette;3.55065053414931;21.928472;Ain-es-Sobek
Karawanserei Bir-es-Soltan;Sonstige_Gaststaette;3.380697441930989;22.250019;Bir-es-Soltan
Keshal Baldh;Festung;3.00870401391732;25.0166435541442;
Noionitenkloster bei Selem;Sonstige_Sakralbauwerk-X;1.788107103933285;21.06380702067802;
Al'Keshir;Festung;1.956661168220697;26.39939339768667;
Al'Keshir;Sonstige_Ruine;1.956661168220697;26.39939339768667;
Aymar Dhenanet;Sonstige_Ruine-X;4.49720894124648;22.1037076111801;
Kloster der Beni Uchakâni;Sonstige_Sakralbauwerk-X;4.55409502714144;24.6570237959401;
Kloster der Tarisharim;Sonstige_Sakralbauwerk-X;1.26869305841654;23.6956041319146;
Siedlung im Nebeltal;Sonstige_Sakralbauwerk-X;3.06259912093015;24.0241156320536;
Klosterschule des al-Halan;Sonstige_Sakralbauwerk-X;.447890539761906;26.2848012489224;
Höhle der Ishlunar;Festung-X;5.15592372211802;24.7081295697063;
Kloster (Derwischorden);Sonstige_Sakralbauwerk-X;4.32653854738877;22.7863559262343;
Erlenschloss;Festung-X;1.301873;30.157744;
Angenburg;Festung;1.102213;30.719907;
Angenburg;Sonstige_Ruine;1.102213;30.719907;
Schloß Bardoslust;Festung-X;1.508315;29.802082;
Burg Flußfels;Festung-X;1.708480;30.068800;
Kloster am Trolleck;Sonstige_Sakralbauwerk-X;1.169185;29.351795;
Kloster Ingrahall;Sonstige_Sakralbauwerk-X;1.296208;29.721378;
Feste Wachttal;Festung-X;2.220237;28.241527;
Garrensand;Sonstige_Sakralbauwerk-X;1.400246;28.442276;
Gut Toroschs Aue;Sonstige_Privathaus-X;1.414907;30.148391;
Gut Brinstreuen;Sonstige_Privathaus-X;1.771473;29.045598;
Grauensee;Festung-X;1.553088;29.805088;
Burg Sieghelms Halm;Festung-X;1.364150;30.502476;
Koschgau;Festung;1.075106;28.877100;
Kloster Sankt Ilpetta zum Hohenamboß;Sonstige_Sakralbauwerk-X;2.115882;28.323960;
Traviakloster am Greifenpass;Sonstige_Sakralbauwerk-X;.942042;29.899568;
Simia-Abtei;Sonstige_Sakralbauwerk-X;1.785542;28.176359;
Burg Trolleck;Festung-X;1.178410;29.352304;
Burg Grimmzahn;Festung-X;1.291771;28.844279;
Avestreu;Dorf-X;2.041380;29.285017;
Gut Dunkelforst;Sonstige_Privathaus-X;1.860900;29.224103;
Hensels Hof;Sonstige_Privathaus;1.274537;30.783584;
Landschänke Baltrams Bart;Sonstige_Gaststaette-X;1.624849;29.848345;
Rohezals Turm;Sonstige_Privathaus-X;1.954270958451527;28.33037387958941;Unsichtbarer Turm
Köhlerhütte;Sonstige_Werkstaette;1.112835;30.797772;
Bergfeste;Festung-X;1.037901;29.749809;
Geheimer Piratenhafen;Dorf-X;1.59505084690001;28.2356072587549;
Schloss Nadoreth;Festung-X;1.67888768003108;29.1958578500458;
Silbermine Phexleuchten;Sonstige_Werkstaette-X;1.04112891371261;29.5213209356093;
Jagdanwesen Falkenhag;Sonstige_Privathaus;1.67289933480743;28.8838436523154;
Gasthaus;Sonstige_Gaststaette-X;1.66391681697196;28.5637601218851;
Gasthaus "Roter Ochse";Sonstige_Privathaus-X;1.88548686773879;29.6974289383313;
Höhle des Wasserdrachen;Dorf-X;1.27467437743486;29.1205440781798;
Insel des Vergessens;Sonstige_Sakralbauwerk;1.63397509085372;29.0855769698135;
Alte Zollinsel;Sonstige_Handelsstaette;1.6699051621956;29.3626240591775;
Algortons Feste;Sonstige_Ruine-X;.999211774638949;29.6812902729315;
Kloster des Zahboron;Sonstige_Sakralbauwerk-X;10.2142821262628;25.2779623091951;
Endurium-Mine am Amran Anji;Sonstige_Werkstaette-X;9.8849244164541;24.6724554137698;
Feste am Amgeddynpass;Festung-X;9.94480786869057;24.094153236942;
Fort Retoglück;Festung-X;9.12440457305085;24.8015647369685;
Feste Maranklippe;Festung-X;10.5829639417861;23.4347474020282;
Kloster Eukolizana;Sonstige_Sakralbauwerk-X;9.42681600684506;23.6069448603711;
Praiobab;Sonstige_Ruine;9.92983572813958;26.1091035772871;
Kloster Al'Bor;Sonstige_Sakralbauwerk-X;-0.6406886920986654;21.60726923985271;
Plantage Artisa;Sonstige_Werkstaette-X;-.959372504033094;18.515947663456;
Kloster des Heiligen Herrn Borbarad von Gorien;Sonstige_Sakralbauwerk-X;-.653966897627066;19.1883920551162;
Perainekloster Casa Esperanza;Sonstige_Sakralbauwerk-X;-1.447050441876293;21.12834058179927;
Feste Ambarnis;Festung-X;-0.7359788735024742;22.21312610349683;Ambarnis
Handelsposten an der Krabbenbucht;Sonstige_Handelsstaette-X;-1.494982;20.081816;
Efferdkloster;Sonstige_Sakralbauwerk-X;-2.364567392111454;16.66562060431625;
Vilcomterad;Sonstige_Ruine-X;-0.7353389829590218;20.86375774588056;
Tyrinth;Dorf;-0.4175644084324648;17.68962936786384;
Tyrinth;Sonstige_Ruine;-0.4175644084324648;17.68962936786384;
Aria Paradisa;Sonstige_Werkstaette-X;-0.7413339286218124;18.57560176028258;
Gran Putana;Sonstige_Werkstaette-X;0.8102987325981292;17.24816677368047;
Plantage Religan;Sonstige_Werkstaette-X;-0.8862742170257754;18.33411522485117;
Verfallenes Echsen-Observatorium;Sonstige_Ruine-X;-0.2454718474669948;21.43906048072661;
Totenkultplatz der Chirikas;Sonstige_Sakralbauwerk-X;0.2823744260181793;20.98913112666367;
Gulagal;Sonstige_Sakralbauwerk;-1.711498680596795;18.93618254672174;
Raxx'Mal;Dorf;-3.136911914721306;16.91360080893502;
Raxx'Mal;Sonstige_Ruine;-3.136911914721306;16.91360080893502;
Kokanu;Sonstige_Ruine-X;-.159926500438325;20.1256554151199;
Zizirie;Festung-X;-1.33404394227192;18.7552861728092;
Zizirie;Sonstige_Ruine-X;-1.33404394227192;18.7552861728092;
Strafkolonie des Mittelreiches;Festung-X;-0.2447214679487231;16.44957728020427;
Straflager;Festung-X;-.243766527299083;16.4283216347337;
H'Rezxem;Sonstige_Sakralbauwerk_Karte-X;-.15094526009473;20.8404776728181;
Gehöft Timiskos;Sonstige_Privathaus-X;-.67193193329801;18.7096116482541;
Handelsposten;Sonstige_Handelsstaette-X;-1.96581436336674;17.389486049906;
Weggasthaus vor Al'Anfa;Sonstige_Gaststaette-X;-.755768766429076;18.4863601102229;
Al'Churâm;Sonstige_Privathaus;4.901419050113;24.882965111538;
Cyrdracons Hort;Sonstige_Privathaus-X;2.46975422128091;26.2193327634416;
Gehöft auf der Passhöhe;Sonstige_Privathaus-X;4.317033333333333;26.98276666666667;
Anwesen der Yelina Etilasuni;Sonstige_Privathaus-X;8.68685359372592;27.1262498285641;
Asrapana;Sonstige_Ruine-X;-53.980330;9.219601;
Cilacia;Sonstige_Ruine;-50.832540;10.620413;
Ebonshaya;Sonstige_Ruine-X_Karte;-54.029610;7.690834;
Jharrabar;Sonstige_Ruine;-49.143255;2.756044;
Kloster von Sathuma Kathior;Sonstige_Sakralbauwerk;-45.296105;10.473818;
Observatorium von Semparang;Sonstige_Sakralbauwerk;-35.782585;1.403527;
Ruine auf Teshid'il;Sonstige_Ruine;-51.677151;-26.616080;
Ruine südlich von Mhanda Meka;Sonstige_Ruine;-48.553747;-7.086269;
Ruine südlich von Shanali;Sonstige_Ruine;-54.272097;-2.816094;
Ruine westlich vom Rapshatnaru;Sonstige_Ruine;-59.051507;-15.144057;
Sidor Sindara;Sonstige_Ruine;-36.212182;3.716307;
Tal der Sphinx;Sonstige_Ruine;-48.299805;0.279352;
Tahal Homsheb;Sonstige_Sakralbauwerk_Karte;-56.276303;-10.058283;
Burg Weidleth;Festung-X;.286084;28.304706;
Pfalz Albengau;Festung;1.330327;27.969434;Albengau
Ordensburg Rabenstein;Festung-X;-.528982;27.809922;
Burg Grötz;Festung-X;-1.050458;27.445831;
Burg Kerbelberg;Festung-X;-.801472;27.784514;
Burg Zwackelfegen;Festung-X;.297583;27.775193;
Burg Kaldenberg;Festung-X;.327281;28.664647;
Kloster am Stillen Quell;Sonstige_Sakralbauwerk-X;-.386140;27.816995;
Kloster Sankt Hilberian (Ucuri);Sonstige_Sakralbauwerk-X;.378185;29.388919;
Kloster Sankt-Peregrim (Badilakaner);Sonstige_Sakralbauwerk-X;-.154002;28.851118;
Burg Wolfszahn;Festung-X;.673610;28.949372;
Burg Sturzenstein;Festung-X;-.395055;28.065947;
Burg Dragenstein;Festung-X;-1.230635;32.430672;
Fährstation Kronau;Dorf-X;-1.678425;28.443626;
Herberge Dreizack;Sonstige_Gaststaette-X;.107493;28.145561;
Gasthaus Torups Garküche;Sonstige_Gaststaette-X;-.472594;28.095708;
Koschwacht;Dorf;.768292;29.881293;
Wegherberge Ancarions Ende;Sonstige_Gaststaette-X;-.426196;28.270384;
Wirtshaus zum Schwarzen Keiler;Sonstige_Gaststaette-X;.467164;29.871090;
Weggasthaus;Sonstige_Gaststaette-X;-1.222083;27.720274;
Herberge;Sonstige_Gaststaette-X;1.052589;28.196451;
Burg Tommelwacht;Dorf-X;.191633;29.828292;
Burg Harschberg;Festung-X;-.384667;27.627266;
Feste Calbrozim;Festung;-.740173;27.857028;
Flussturm;Festung-X;.513755949762645;28.3288873437837;
Kaiserminen Kyrstollen;Sonstige_Werkstaette-X;1.36150857690745;27.9349073581637;
Goldmine am Schwarzen Keiler;Sonstige_Werkstaette-X;.483815501136284;29.8821614606259;
Weggasthaus Steinbeisser;Sonstige_Gaststaette-X;-.216817696300792;28.1582105902728;
Wassermühle;Sonstige_Werkstaette-X;-.558153374048705;27.961856827908;
Trollhöhle im Silberbachtal;Sonstige_Privathaus-X;.181407261071773;27.953787495208;
Daliseons Zuflucht;Sonstige_Privathaus-X;.175418915848125;27.9349590522416;
Norrigeas Mine und Schmiede;Sonstige_Privathaus-X;.196378124130892;27.9349590522416;
Mine Waldeshöh;Sonstige_Werkstaette-X;.714767292753503;28.0747757916291;
Jagdhütte;Sonstige_Privathaus-X;-.426414250350028;28.2535735719177;
Weggasthaus Furtwirt;Sonstige_Gaststaette-X;-1.57898412149734;32.25277557818333;
Burg Eychenstoltz;Festung-X;-1.523420865129302;32.32677984949271;
